"GEO_ID","NAME","B01003_001E","B01003_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"0100000US","United States","334922499","*****",
"0400000US17","Illinois","12694798","*****",
"1400000US17031804105","Census Tract 8041.05; Cook County; Illinois","4570","510",
"1400000US17031804106","Census Tract 8041.06; Cook County; Illinois","7231","921",
"1400000US17031804108","Census Tract 8041.08; Cook County; Illinois","4270","255",
"1400000US17031804109","Census Tract 8041.09; Cook County; Illinois","3203","669",
"1400000US17031804202","Census Tract 8042.02; Cook County; Illinois","7444","560",
"1400000US17031804203","Census Tract 8042.03; Cook County; Illinois","3598","334",
"1400000US17031804204","Census Tract 8042.04; Cook County; Illinois","5191","538",
"1400000US17031804305","Census Tract 8043.05; Cook County; Illinois","8126","1262",
"1400000US17031804306","Census Tract 8043.06; Cook County; Illinois","5889","939",
"1400000US17031804308","Census Tract 8043.08; Cook County; Illinois","4918","587",
"1400000US17031804309","Census Tract 8043.09; Cook County; Illinois","2978","524",
"1400000US17031804312","Census Tract 8043.12; Cook County; Illinois","1661","349",
"1400000US17031804313","Census Tract 8043.13; Cook County; Illinois","6563","1230",
"1400000US17031804314","Census Tract 8043.14; Cook County; Illinois","1322","229",
"1400000US17031804315","Census Tract 8043.15; Cook County; Illinois","2683","622",
"1400000US17031804316","Census Tract 8043.16; Cook County; Illinois","4486","551",
"1400000US17031804403","Census Tract 8044.03; Cook County; Illinois","7194","1042",
"1400000US17031804404","Census Tract 8044.04; Cook County; Illinois","5399","893",
"1400000US17031804405","Census Tract 8044.05; Cook County; Illinois","3643","585",
"1400000US17031804406","Census Tract 8044.06; Cook County; Illinois","5465","811",
"1400000US17031804505","Census Tract 8045.05; Cook County; Illinois","3677","477",
"1400000US17031804506","Census Tract 8045.06; Cook County; Illinois","5352","674",
"1400000US17031804508","Census Tract 8045.08; Cook County; Illinois","2285","432",
"1400000US17031804509","Census Tract 8045.09; Cook County; Illinois","6609","1073",
"1400000US17031804510","Census Tract 8045.10; Cook County; Illinois","4587","670",
"1400000US17031804511","Census Tract 8045.11; Cook County; Illinois","2189","406",
"1400000US17031804512","Census Tract 8045.12; Cook County; Illinois","3739","497",
"1400000US17031804513","Census Tract 8045.13; Cook County; Illinois","3747","512",
"1400000US17031804514","Census Tract 8045.14; Cook County; Illinois","5353","1059",
"1400000US17031804603","Census Tract 8046.03; Cook County; Illinois","6258","920",
"1400000US17031804606","Census Tract 8046.06; Cook County; Illinois","7047","679",
"1400000US17031804607","Census Tract 8046.07; Cook County; Illinois","6774","510",
"1400000US17031804608","Census Tract 8046.08; Cook County; Illinois","3756","481",
"1400000US17031804609","Census Tract 8046.09; Cook County; Illinois","5697","733",
"1400000US17031804610","Census Tract 8046.10; Cook County; Illinois","2771","485",
"1400000US17031804611","Census Tract 8046.11; Cook County; Illinois","4201","342",
"1400000US17031804701","Census Tract 8047.01; Cook County; Illinois","6360","548",
"1400000US17031804705","Census Tract 8047.05; Cook County; Illinois","4316","652",
"1400000US17031804706","Census Tract 8047.06; Cook County; Illinois","2206","165",
"1400000US17031804709","Census Tract 8047.09; Cook County; Illinois","7952","1029",
"1400000US17031804710","Census Tract 8047.10; Cook County; Illinois","3742","383",
"1400000US17031804711","Census Tract 8047.11; Cook County; Illinois","7595","1117",
"1400000US17031804712","Census Tract 8047.12; Cook County; Illinois","5441","896",
"1400000US17031804713","Census Tract 8047.13; Cook County; Illinois","4508","799",
"1400000US17031804714","Census Tract 8047.14; Cook County; Illinois","3427","427",
"1400000US17031804715","Census Tract 8047.15; Cook County; Illinois","4027","785",
"1400000US17031804716","Census Tract 8047.16; Cook County; Illinois","4511","436",
"1400000US17031804803","Census Tract 8048.03; Cook County; Illinois","5142","798",
"1400000US17031804804","Census Tract 8048.04; Cook County; Illinois","6099","662",
"1400000US17031804805","Census Tract 8048.05; Cook County; Illinois","7198","842",
"1400000US17031804806","Census Tract 8048.06; Cook County; Illinois","3284","416",
"1400000US17031804807","Census Tract 8048.07; Cook County; Illinois","5470","879",
"1400000US17031804808","Census Tract 8048.08; Cook County; Illinois","2669","457",
"1400000US17031804809","Census Tract 8048.09; Cook County; Illinois","4629","699",
"1400000US17031804810","Census Tract 8048.10; Cook County; Illinois","6681","615",
"1400000US17031804901","Census Tract 8049.01; Cook County; Illinois","6314","499",
"1400000US17031804902","Census Tract 8049.02; Cook County; Illinois","5949","762",
"1400000US17031805001","Census Tract 8050.01; Cook County; Illinois","4807","466",
"1400000US17031805002","Census Tract 8050.02; Cook County; Illinois","7452","760",
"1400000US17031805105","Census Tract 8051.05; Cook County; Illinois","7216","32",
"1400000US17031805106","Census Tract 8051.06; Cook County; Illinois","3047","547",
"1400000US17031805107","Census Tract 8051.07; Cook County; Illinois","6006","855",
"1400000US17031805108","Census Tract 8051.08; Cook County; Illinois","6270","918",
"1400000US17031805109","Census Tract 8051.09; Cook County; Illinois","4588","1092",
"1400000US17031805110","Census Tract 8051.10; Cook County; Illinois","4280","740",
"1400000US17031805111","Census Tract 8051.11; Cook County; Illinois","7966","1067",
"1400000US17031805112","Census Tract 8051.12; Cook County; Illinois","3223","382",
"1400000US17031805201","Census Tract 8052.01; Cook County; Illinois","3980","700",
"1400000US17031805202","Census Tract 8052.02; Cook County; Illinois","3884","455",
"1400000US17031805301","Census Tract 8053.01; Cook County; Illinois","3135","311",
"1400000US17031805302","Census Tract 8053.02; Cook County; Illinois","3844","312",
"1400000US17031805401","Census Tract 8054.01; Cook County; Illinois","4330","726",
"1400000US17031805402","Census Tract 8054.02; Cook County; Illinois","4906","535",
"1400000US17031805501","Census Tract 8055.01; Cook County; Illinois","3661","410",
"1400000US17031805502","Census Tract 8055.02; Cook County; Illinois","4242","559",
"1400000US17031805600","Census Tract 8056; Cook County; Illinois","4655","363",
"1400000US17031805701","Census Tract 8057.01; Cook County; Illinois","5291","645",
"1400000US17031805702","Census Tract 8057.02; Cook County; Illinois","2049","387",
"1400000US17031805801","Census Tract 8058.01; Cook County; Illinois","2301","230",
"1400000US17031805802","Census Tract 8058.02; Cook County; Illinois","5093","652",
"1400000US17031805901","Census Tract 8059.01; Cook County; Illinois","4205","471",
"1400000US17031805902","Census Tract 8059.02; Cook County; Illinois","6616","655",
"1400000US17031806001","Census Tract 8060.01; Cook County; Illinois","5616","760",
"1400000US17031806002","Census Tract 8060.02; Cook County; Illinois","7800","908",
"1400000US17031806004","Census Tract 8060.04; Cook County; Illinois","8508","1305",
"1400000US17031806005","Census Tract 8060.05; Cook County; Illinois","2436","696",
"1400000US17031806006","Census Tract 8060.06; Cook County; Illinois","4211","651",
"1400000US17031806102","Census Tract 8061.02; Cook County; Illinois","4183","411",
"1400000US17031806103","Census Tract 8061.03; Cook County; Illinois","5313","528",
"1400000US17031806104","Census Tract 8061.04; Cook County; Illinois","5085","503",
"1400000US17031806201","Census Tract 8062.01; Cook County; Illinois","4425","395",
"1400000US17031806202","Census Tract 8062.02; Cook County; Illinois","5251","896",
"1400000US17031806300","Census Tract 8063; Cook County; Illinois","4120","408",
"1400000US17031806400","Census Tract 8064; Cook County; Illinois","2408","426",
"1400000US17031806501","Census Tract 8065.01; Cook County; Illinois","2581","584",
"1400000US17031806502","Census Tract 8065.02; Cook County; Illinois","3855","426",
"1400000US17031806600","Census Tract 8066; Cook County; Illinois","3089","376",
"1400000US17031806700","Census Tract 8067; Cook County; Illinois","4362","472",
"1400000US17031806801","Census Tract 8068.01; Cook County; Illinois","4163","543",
"1400000US17031806802","Census Tract 8068.02; Cook County; Illinois","3387","569",
"1400000US17031806900","Census Tract 8069; Cook County; Illinois","5269","602",
"1400000US17031807000","Census Tract 8070; Cook County; Illinois","5029","778",
"1400000US17031807100","Census Tract 8071; Cook County; Illinois","3865","494",
"1400000US17031807200","Census Tract 8072; Cook County; Illinois","5697","637",
"1400000US17031807300","Census Tract 8073; Cook County; Illinois","8388","1019",
"1400000US17031807400","Census Tract 8074; Cook County; Illinois","6582","1143",
"1400000US17031807500","Census Tract 8075; Cook County; Illinois","3280","377",
"1400000US17031807600","Census Tract 8076; Cook County; Illinois","6531","735",
"1400000US17031807700","Census Tract 8077; Cook County; Illinois","6320","858",
"1400000US17031807800","Census Tract 8078; Cook County; Illinois","2729","363",
"1400000US17031807900","Census Tract 8079; Cook County; Illinois","3997","568",
"1400000US17031808001","Census Tract 8080.01; Cook County; Illinois","3671","380",
"1400000US17031808002","Census Tract 8080.02; Cook County; Illinois","5444","505",
"1400000US17031808100","Census Tract 8081; Cook County; Illinois","3786","367",
"1400000US17031808200","Census Tract 8082; Cook County; Illinois","5582","370",
"1400000US17031808301","Census Tract 8083.01; Cook County; Illinois","6255","766",
"1400000US17031808302","Census Tract 8083.02; Cook County; Illinois","4196","593",
"1400000US17031808400","Census Tract 8084; Cook County; Illinois","4335","489",
"1400000US17031808500","Census Tract 8085; Cook County; Illinois","4326","499",
"1400000US17031808600","Census Tract 8086; Cook County; Illinois","2453","288",
"1400000US17031808702","Census Tract 8087.02; Cook County; Illinois","5671","189",
"1400000US17031808800","Census Tract 8088; Cook County; Illinois","3990","361",
"1400000US17031808900","Census Tract 8089; Cook County; Illinois","4215","419",
"1400000US17031809000","Census Tract 8090; Cook County; Illinois","4057","436",
"1400000US17031809100","Census Tract 8091; Cook County; Illinois","3589","465",
"1400000US17031809200","Census Tract 8092; Cook County; Illinois","4579","764",
"1400000US17031809300","Census Tract 8093; Cook County; Illinois","4523","666",
"1400000US17031809401","Census Tract 8094.01; Cook County; Illinois","3285","615",
"1400000US17031809402","Census Tract 8094.02; Cook County; Illinois","2915","376",
"1400000US17031809500","Census Tract 8095; Cook County; Illinois","4238","511",
"1400000US17031809600","Census Tract 8096; Cook County; Illinois","2937","442",
"1400000US17031809700","Census Tract 8097; Cook County; Illinois","3519","517",
"1400000US17031809800","Census Tract 8098; Cook County; Illinois","2622","400",
"1400000US17031809900","Census Tract 8099; Cook County; Illinois","2757","371",
"1400000US17031810000","Census Tract 8100; Cook County; Illinois","5104","805",
"1400000US17031810100","Census Tract 8101; Cook County; Illinois","4381","746",
"1400000US17031810200","Census Tract 8102; Cook County; Illinois","6470","1095",
"1400000US17031810301","Census Tract 8103.01; Cook County; Illinois","4087","1081",
"1400000US17031810302","Census Tract 8103.02; Cook County; Illinois","3401","370",
"1400000US17031810400","Census Tract 8104; Cook County; Illinois","5496","402",
"1400000US17031810501","Census Tract 8105.01; Cook County; Illinois","5110","339",
"1400000US17031810502","Census Tract 8105.02; Cook County; Illinois","5740","741",
"1400000US17031810600","Census Tract 8106; Cook County; Illinois","4731","663",
"1400000US17031810701","Census Tract 8107.01; Cook County; Illinois","4627","674",
"1400000US17031810702","Census Tract 8107.02; Cook County; Illinois","4301","756",
"1400000US17031810800","Census Tract 8108; Cook County; Illinois","5154","649",
"1400000US17031810900","Census Tract 8109; Cook County; Illinois","5688","718",
"1400000US17031811000","Census Tract 8110; Cook County; Illinois","4098","448",
"1400000US17031811100","Census Tract 8111; Cook County; Illinois","7184","621",
"1400000US17031811200","Census Tract 8112; Cook County; Illinois","5146","802",
"1400000US17031811301","Census Tract 8113.01; Cook County; Illinois","4012","483",
"1400000US17031811302","Census Tract 8113.02; Cook County; Illinois","3610","463",
"1400000US17031811401","Census Tract 8114.01; Cook County; Illinois","4746","924",
"1400000US17031811402","Census Tract 8114.02; Cook County; Illinois","4189","578",
"1400000US17031811500","Census Tract 8115; Cook County; Illinois","6236","690",
"1400000US17031811600","Census Tract 8116; Cook County; Illinois","5557","621",
"1400000US17031811701","Census Tract 8117.01; Cook County; Illinois","2969","466",
"1400000US17031811702","Census Tract 8117.02; Cook County; Illinois","5456","681",
"1400000US17031811800","Census Tract 8118; Cook County; Illinois","5660","552",
"1400000US17031811900","Census Tract 8119; Cook County; Illinois","6194","404",
"1400000US17031812000","Census Tract 8120; Cook County; Illinois","5798","407",
"1400000US17031812100","Census Tract 8121; Cook County; Illinois","4614","589",
"1400000US17031812200","Census Tract 8122; Cook County; Illinois","3759","385",
"1400000US17031812301","Census Tract 8123.01; Cook County; Illinois","5552","520",
"1400000US17031812302","Census Tract 8123.02; Cook County; Illinois","2707","330",
"1400000US17031812400","Census Tract 8124; Cook County; Illinois","3317","395",
"1400000US17031812500","Census Tract 8125; Cook County; Illinois","3377","379",
"1400000US17031812600","Census Tract 8126; Cook County; Illinois","3553","345",
"1400000US17031812700","Census Tract 8127; Cook County; Illinois","3259","461",
"1400000US17031812801","Census Tract 8128.01; Cook County; Illinois","3255","571",
"1400000US17031812802","Census Tract 8128.02; Cook County; Illinois","2776","575",
"1400000US17031812900","Census Tract 8129; Cook County; Illinois","4706","512",
"1400000US17031813000","Census Tract 8130; Cook County; Illinois","3678","566",
"1400000US17031813100","Census Tract 8131; Cook County; Illinois","4256","551",
"1400000US17031813200","Census Tract 8132; Cook County; Illinois","4483","585",
"1400000US17031813301","Census Tract 8133.01; Cook County; Illinois","2758","626",
"1400000US17031813302","Census Tract 8133.02; Cook County; Illinois","3062","633",
"1400000US17031813400","Census Tract 8134; Cook County; Illinois","8309","1414",
"1400000US17031813500","Census Tract 8135; Cook County; Illinois","6481","876",
"1400000US17031813600","Census Tract 8136; Cook County; Illinois","5084","884",
"1400000US17031813701","Census Tract 8137.01; Cook County; Illinois","3112","760",
"1400000US17031813702","Census Tract 8137.02; Cook County; Illinois","4282","998",
"1400000US17031813801","Census Tract 8138.01; Cook County; Illinois","3090","595",
"1400000US17031813802","Census Tract 8138.02; Cook County; Illinois","4985","897",
"1400000US17031813900","Census Tract 8139; Cook County; Illinois","6419","856",
"1400000US17031814000","Census Tract 8140; Cook County; Illinois","4666","666",
"1400000US17031814100","Census Tract 8141; Cook County; Illinois","4662","816",
"1400000US17031814200","Census Tract 8142; Cook County; Illinois","8078","1017",
"1400000US17031814300","Census Tract 8143; Cook County; Illinois","4631","843",
"1400000US17031814400","Census Tract 8144; Cook County; Illinois","7581","1430",
"1400000US17031814500","Census Tract 8145; Cook County; Illinois","5597","959",
"1400000US17031814600","Census Tract 8146; Cook County; Illinois","5278","1035",
"1400000US17031814700","Census Tract 8147; Cook County; Illinois","5348","674",
"1400000US17031814800","Census Tract 8148; Cook County; Illinois","6671","945",
"1400000US17031814900","Census Tract 8149; Cook County; Illinois","6824","1095",
"1400000US17031815000","Census Tract 8150; Cook County; Illinois","4113","582",
"1400000US17031815100","Census Tract 8151; Cook County; Illinois","4165","740",
"1400000US17031815200","Census Tract 8152; Cook County; Illinois","6647","947",
"1400000US17031815300","Census Tract 8153; Cook County; Illinois","3616","488",
"1400000US17031815400","Census Tract 8154; Cook County; Illinois","5476","773",
"1400000US17031815500","Census Tract 8155; Cook County; Illinois","7457","1272",
"1400000US17031815600","Census Tract 8156; Cook County; Illinois","5363","321",
"1400000US17031815701","Census Tract 8157.01; Cook County; Illinois","3891","405",
"1400000US17031815702","Census Tract 8157.02; Cook County; Illinois","5047","414",
"1400000US17031815800","Census Tract 8158; Cook County; Illinois","1941","321",
"1400000US17031815900","Census Tract 8159; Cook County; Illinois","4746","665",
"1400000US17031816000","Census Tract 8160; Cook County; Illinois","3164","477",
"1400000US17031816100","Census Tract 8161; Cook County; Illinois","6033","669",
"1400000US17031816200","Census Tract 8162; Cook County; Illinois","4212","644",
"1400000US17031816300","Census Tract 8163; Cook County; Illinois","4670","791",
"1400000US17031816401","Census Tract 8164.01; Cook County; Illinois","3838","756",
"1400000US17031816402","Census Tract 8164.02; Cook County; Illinois","5174","1077",
"1400000US17031816500","Census Tract 8165; Cook County; Illinois","4052","696",
"1400000US17031816600","Census Tract 8166; Cook County; Illinois","4222","269",
"1400000US17031816700","Census Tract 8167; Cook County; Illinois","2697","152",
"1400000US17031816800","Census Tract 8168; Cook County; Illinois","5534","153",
"1400000US17031816900","Census Tract 8169; Cook County; Illinois","5630","693",
"1400000US17031817000","Census Tract 8170; Cook County; Illinois","4975","643",
"1400000US17031817101","Census Tract 8171.01; Cook County; Illinois","4884","814",
"1400000US17031817102","Census Tract 8171.02; Cook County; Illinois","2767","587",
"1400000US17031817200","Census Tract 8172; Cook County; Illinois","4387","611",
"1400000US17031817300","Census Tract 8173; Cook County; Illinois","2687","575",
"1400000US17031817400","Census Tract 8174; Cook County; Illinois","3143","662",
"1400000US17031817500","Census Tract 8175; Cook County; Illinois","3872","698",
"1400000US17031817600","Census Tract 8176; Cook County; Illinois","4076","667",
"1400000US17031817700","Census Tract 8177; Cook County; Illinois","5036","716",
"1400000US17031817900","Census Tract 8179; Cook County; Illinois","5807","495",
"1400000US17031818000","Census Tract 8180; Cook County; Illinois","4180","495",
"1400000US17031818100","Census Tract 8181; Cook County; Illinois","2167","249",
"1400000US17031818200","Census Tract 8182; Cook County; Illinois","4621","521",
"1400000US17031818300","Census Tract 8183; Cook County; Illinois","6096","376",
"1400000US17031818401","Census Tract 8184.01; Cook County; Illinois","3430","383",
"1400000US17031818402","Census Tract 8184.02; Cook County; Illinois","3368","429",
"1400000US17031818500","Census Tract 8185; Cook County; Illinois","5068","552",
"1400000US17031818600","Census Tract 8186; Cook County; Illinois","4758","608",
"1400000US17031818700","Census Tract 8187; Cook County; Illinois","3618","416",
"1400000US17031818800","Census Tract 8188; Cook County; Illinois","5524","417",
"1400000US17031818900","Census Tract 8189; Cook County; Illinois","4595","455",
"1400000US17031819000","Census Tract 8190; Cook County; Illinois","4659","475",
"1400000US17031819100","Census Tract 8191; Cook County; Illinois","4222","479",
"1400000US17031819200","Census Tract 8192; Cook County; Illinois","6252","458",
"1400000US17031819300","Census Tract 8193; Cook County; Illinois","2666","365",
"1400000US17031819400","Census Tract 8194; Cook County; Illinois","5582","365",
"1400000US17031819500","Census Tract 8195; Cook County; Illinois","3266","455",
"1400000US17031819600","Census Tract 8196; Cook County; Illinois","4129","450",
"1400000US17031819700","Census Tract 8197; Cook County; Illinois","5607","655",
"1400000US17031819801","Census Tract 8198.01; Cook County; Illinois","5082","524",
"1400000US17031819802","Census Tract 8198.02; Cook County; Illinois","2401","268",
"1400000US17031819900","Census Tract 8199; Cook County; Illinois","3287","373",
"1400000US17031820000","Census Tract 8200; Cook County; Illinois","2121","289",
"1400000US17031820101","Census Tract 8201.01; Cook County; Illinois","7696","820",
"1400000US17031820103","Census Tract 8201.03; Cook County; Illinois","4227","426",
"1400000US17031820104","Census Tract 8201.04; Cook County; Illinois","4664","463",
"1400000US17031820202","Census Tract 8202.02; Cook County; Illinois","3239","420",
"1400000US17031820203","Census Tract 8202.03; Cook County; Illinois","3724","392",
"1400000US17031820204","Census Tract 8202.04; Cook County; Illinois","4810","539",
"1400000US17031820300","Census Tract 8203; Cook County; Illinois","6308","569",
"1400000US17031820400","Census Tract 8204; Cook County; Illinois","4538","569",
"1400000US17031820501","Census Tract 8205.01; Cook County; Illinois","5169","595",
"1400000US17031820502","Census Tract 8205.02; Cook County; Illinois","5873","510",
"1400000US17031820603","Census Tract 8206.03; Cook County; Illinois","5563","736",
"1400000US17031820604","Census Tract 8206.04; Cook County; Illinois","3648","635",
"1400000US17031820605","Census Tract 8206.05; Cook County; Illinois","4823","820",
"1400000US17031820606","Census Tract 8206.06; Cook County; Illinois","3716","522",
"1400000US17031820700","Census Tract 8207; Cook County; Illinois","6952","42",
"1400000US17031820800","Census Tract 8208; Cook County; Illinois","3403","399",
"1400000US17031820901","Census Tract 8209.01; Cook County; Illinois","5278","483",
"1400000US17031820902","Census Tract 8209.02; Cook County; Illinois","5803","949",
"1400000US17031821001","Census Tract 8210.01; Cook County; Illinois","5069","697",
"1400000US17031821002","Census Tract 8210.02; Cook County; Illinois","5009","795",
"1400000US17031821101","Census Tract 8211.01; Cook County; Illinois","4482","588",
"1400000US17031821102","Census Tract 8211.02; Cook County; Illinois","4511","818",
"1400000US17031821200","Census Tract 8212; Cook County; Illinois","5296","697",
"1400000US17031821300","Census Tract 8213; Cook County; Illinois","5753","684",
"1400000US17031821401","Census Tract 8214.01; Cook County; Illinois","2243","488",
"1400000US17031821402","Census Tract 8214.02; Cook County; Illinois","3450","504",
"1400000US17031821500","Census Tract 8215; Cook County; Illinois","1344","296",
"1400000US17031821600","Census Tract 8216; Cook County; Illinois","4132","497",
"1400000US17031821700","Census Tract 8217; Cook County; Illinois","4690","440",
"1400000US17031821800","Census Tract 8218; Cook County; Illinois","5483","616",
"1400000US17031821900","Census Tract 8219; Cook County; Illinois","5115","531",
"1400000US17031822000","Census Tract 8220; Cook County; Illinois","4215","37",
"1400000US17031822101","Census Tract 8221.01; Cook County; Illinois","4437","918",
"1400000US17031822102","Census Tract 8221.02; Cook County; Illinois","4328","653",
"1400000US17031822200","Census Tract 8222; Cook County; Illinois","3610","528",
"1400000US17031822301","Census Tract 8223.01; Cook County; Illinois","3619","451",
"1400000US17031822302","Census Tract 8223.02; Cook County; Illinois","4942","749",
"1400000US17031822400","Census Tract 8224; Cook County; Illinois","6325","781",
"1400000US17031822500","Census Tract 8225; Cook County; Illinois","4225","479",
"1400000US17031822601","Census Tract 8226.01; Cook County; Illinois","4337","518",
"1400000US17031822602","Census Tract 8226.02; Cook County; Illinois","7709","958",
"1400000US17031822701","Census Tract 8227.01; Cook County; Illinois","4895","910",
"1400000US17031822702","Census Tract 8227.02; Cook County; Illinois","3193","401",
"1400000US17031822801","Census Tract 8228.01; Cook County; Illinois","3228","515",
"1400000US17031822802","Census Tract 8228.02; Cook County; Illinois","3400","724",
"1400000US17031822900","Census Tract 8229; Cook County; Illinois","2117","315",
"1400000US17031823001","Census Tract 8230.01; Cook County; Illinois","7730","863",
"1400000US17031823002","Census Tract 8230.02; Cook County; Illinois","4544","745",
"1400000US17031823101","Census Tract 8231.01; Cook County; Illinois","4139","477",
"1400000US17031823102","Census Tract 8231.02; Cook County; Illinois","3751","481",
"1400000US17031823200","Census Tract 8232; Cook County; Illinois","4494","484",
"1400000US17031823302","Census Tract 8233.02; Cook County; Illinois","5865","852",
"1400000US17031823303","Census Tract 8233.03; Cook County; Illinois","4463","489",
"1400000US17031823304","Census Tract 8233.04; Cook County; Illinois","5977","569",
"1400000US17031823400","Census Tract 8234; Cook County; Illinois","4962","533",
"1400000US17031823500","Census Tract 8235; Cook County; Illinois","4213","534",
"1400000US17031823602","Census Tract 8236.02; Cook County; Illinois","5815","509",
"1400000US17031823603","Census Tract 8236.03; Cook County; Illinois","1792","342",
"1400000US17031823604","Census Tract 8236.04; Cook County; Illinois","3459","413",
"1400000US17031823605","Census Tract 8236.05; Cook County; Illinois","4215","601",
"1400000US17031823702","Census Tract 8237.02; Cook County; Illinois","6137","554",
"1400000US17031823703","Census Tract 8237.03; Cook County; Illinois","8277","805",
"1400000US17031823704","Census Tract 8237.04; Cook County; Illinois","4412","615",
"1400000US17031823705","Census Tract 8237.05; Cook County; Illinois","4695","703",
"1400000US17031823801","Census Tract 8238.01; Cook County; Illinois","5422","460",
"1400000US17031823803","Census Tract 8238.03; Cook County; Illinois","7479","597",
"1400000US17031823805","Census Tract 8238.05; Cook County; Illinois","2815","383",
"1400000US17031823806","Census Tract 8238.06; Cook County; Illinois","4041","521",
"1400000US17031823901","Census Tract 8239.01; Cook County; Illinois","3754","393",
"1400000US17031823903","Census Tract 8239.03; Cook County; Illinois","4630","428",
"1400000US17031823904","Census Tract 8239.04; Cook County; Illinois","3890","363",
"1400000US17031824003","Census Tract 8240.03; Cook County; Illinois","5858","687",
"1400000US17031824004","Census Tract 8240.04; Cook County; Illinois","4827","560",
"1400000US17031824005","Census Tract 8240.05; Cook County; Illinois","5679","706",
"1400000US17031824006","Census Tract 8240.06; Cook County; Illinois","6200","723",
"1400000US17031824105","Census Tract 8241.05; Cook County; Illinois","6878","963",
"1400000US17031824106","Census Tract 8241.06; Cook County; Illinois","6489","616",
"1400000US17031824107","Census Tract 8241.07; Cook County; Illinois","7681","1366",
"1400000US17031824113","Census Tract 8241.13; Cook County; Illinois","6183","720",
"1400000US17031824114","Census Tract 8241.14; Cook County; Illinois","5550","704",
"1400000US17031824115","Census Tract 8241.15; Cook County; Illinois","3897","535",
"1400000US17031824116","Census Tract 8241.16; Cook County; Illinois","5197","524",
"1400000US17031824119","Census Tract 8241.19; Cook County; Illinois","5172","670",
"1400000US17031824121","Census Tract 8241.21; Cook County; Illinois","3146","375",
"1400000US17031824122","Census Tract 8241.22; Cook County; Illinois","5830","425",
"1400000US17031824123","Census Tract 8241.23; Cook County; Illinois","7581","885",
"1400000US17031824124","Census Tract 8241.24; Cook County; Illinois","3064","468",
"1400000US17031824125","Census Tract 8241.25; Cook County; Illinois","4247","478",
"1400000US17031824126","Census Tract 8241.26; Cook County; Illinois","5690","672",
"1400000US17031824127","Census Tract 8241.27; Cook County; Illinois","3893","775",
"1400000US17031824128","Census Tract 8241.28; Cook County; Illinois","4283","537",
"1400000US17031824129","Census Tract 8241.29; Cook County; Illinois","4000","448",
"1400000US17031824300","Census Tract 8243; Cook County; Illinois","4123","383",
"1400000US17031824400","Census Tract 8244; Cook County; Illinois","1912","305",
"1400000US17031824503","Census Tract 8245.03; Cook County; Illinois","6312","465",
"1400000US17031824505","Census Tract 8245.05; Cook County; Illinois","6363","898",
"1400000US17031824507","Census Tract 8245.07; Cook County; Illinois","3720","360",
"1400000US17031824508","Census Tract 8245.08; Cook County; Illinois","3659","596",
"1400000US17031824509","Census Tract 8245.09; Cook County; Illinois","5004","1109",
"1400000US17031824601","Census Tract 8246.01; Cook County; Illinois","4049","470",
"1400000US17031824602","Census Tract 8246.02; Cook County; Illinois","6508","849",
"1400000US17031824701","Census Tract 8247.01; Cook County; Illinois","3602","444",
"1400000US17031824702","Census Tract 8247.02; Cook County; Illinois","5315","711",
"1400000US17031824800","Census Tract 8248; Cook County; Illinois","7349","738",
"1400000US17031824900","Census Tract 8249; Cook County; Illinois","3043","484",
"1400000US17031825000","Census Tract 8250; Cook County; Illinois","4594","545",
"1400000US17031825200","Census Tract 8252; Cook County; Illinois","1778","261",
"1400000US17031825302","Census Tract 8253.02; Cook County; Illinois","5337","723",
"1400000US17031825303","Census Tract 8253.03; Cook County; Illinois","3778","507",
"1400000US17031825304","Census Tract 8253.04; Cook County; Illinois","3981","586",
"1400000US17031825400","Census Tract 8254; Cook County; Illinois","5510","584",
"1400000US17031825501","Census Tract 8255.01; Cook County; Illinois","5040","927",
"1400000US17031825503","Census Tract 8255.03; Cook County; Illinois","6957","1245",
"1400000US17031825504","Census Tract 8255.04; Cook County; Illinois","3762","809",
"1400000US17031825505","Census Tract 8255.05; Cook County; Illinois","5445","520",
"1400000US17031825600","Census Tract 8256; Cook County; Illinois","5146","469",
"1400000US17031825700","Census Tract 8257; Cook County; Illinois","3937","26",
"1400000US17031825801","Census Tract 8258.01; Cook County; Illinois","3345","653",
"1400000US17031825802","Census Tract 8258.02; Cook County; Illinois","6181","1344",
"1400000US17031825803","Census Tract 8258.03; Cook County; Illinois","5483","718",
"1400000US17031825900","Census Tract 8259; Cook County; Illinois","3055","820",
"1400000US17031826000","Census Tract 8260; Cook County; Illinois","2597","541",
"1400000US17031826100","Census Tract 8261; Cook County; Illinois","5316","908",
"1400000US17031826201","Census Tract 8262.01; Cook County; Illinois","3811","687",
"1400000US17031826202","Census Tract 8262.02; Cook County; Illinois","6211","951",
"1400000US17031826301","Census Tract 8263.01; Cook County; Illinois","4145","773",
"1400000US17031826303","Census Tract 8263.03; Cook County; Illinois","3452","522",
"1400000US17031826304","Census Tract 8263.04; Cook County; Illinois","2727","484",
"1400000US17031826401","Census Tract 8264.01; Cook County; Illinois","3065","799",
"1400000US17031826402","Census Tract 8264.02; Cook County; Illinois","5184","817",
"1400000US17031826500","Census Tract 8265; Cook County; Illinois","5811","944",
"1400000US17031826600","Census Tract 8266; Cook County; Illinois","4798","669",
"1400000US17031826700","Census Tract 8267; Cook County; Illinois","4198","667",
